id,title,tag
15648,The Perfect Man,"Comedy Drama Family Romance mother man-woman relation single matchmaking single mother catfishing Holly is tired of moving every time her mom Jean breaks up with yet another second-rate guy. To distract her mother from her latest bad choice, Holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance Jean and boost her self-esteem. Universal Pictures United States of America English 2005.0 6.0 17.0 Holly Hamilton Hilary Duff Jean Hamilton Heather Locklear Ben Cooper Chris Noth Lenny Horton Mike O'Malley Adam Forrest Ben Feldman Mark Rosman"
41823,Mo' Better Blues,"Drama Romance musical Opens with Bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. Bleek grows into adulthood and forms his own band - The Bleek Gilliam Quartet. The story of Bleek's and Shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet. Universal Pictures 40 Acres & A Mule Filmworks United States of America English 1990.0 8.0 3.0 Bleek Gilliam Denzel Washington Giant Spike Lee Shadow Henderson (Sax) Wesley Snipes Left Hand Lacey (Piano) Giancarlo Esposito Moe Flatbush John Turturro Spike Lee"
11891,Kung Pow: Enter the Fist,"Action Comedy loss of family loss of parents supernatural powers invulnerability spoof evil murder hunt A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together. As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way, he encounters some strange characters Twentieth Century Fox Film Corporation O Entertainment Hong Kong United States of America English 2002.0 1.0 25.0 ""Master Tang"" Hui Lou Chen ""Chew Fat Lip"" Tad Horino The Chosen One Steve Oedekerk Whoa Jennifer Tung Father Ming Lo Steve Oedekerk"
9362,Tremors,"Action Horror nevada small town tractor stranded cult favorite tentacle rural graboids seismologist binoculars man eaten by monster giant worm Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground. Universal Pictures No Frills Film Production United States of America English 1990.0 1.0 19.0 Valentine McKee Kevin Bacon Earl Bassett Fred Ward Rhonda LeBeck Finn Carter Burt Gummer Michael Gross Heather Gummer Reba McEntire Ron Underwood"
9902,Wrong Turn,"Horror Thriller life and death death of a friend parts of dead body Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding. Summit Entertainment Newmarket Capital Group Regency Enterprises Constantin Film Produktion Stan Winston Studio Media Cooperation One DCP Wrong Turn Productions Germany United States of America English 2003.0 5.0 30.0 Chris Flynn Desmond Harrington Jessie Burlingame Eliza Dushku Carly Emmanuelle Chriqui Scott Jeremy Sisto Evan Kevin Zegers Rob Schmidt"
14729,The Long Riders,"Western History brother brother relationship jesse james cole younger The origins, exploits and the ultimate fate of the James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge. United Artists United States of America English 1980.0 5.0 12.0 Cole Younger David Carradine Jim Younger Keith Carradine Bob Younger Robert Carradine Jesse James James Keach Frank James Stacy Keach Walter Hill"
9455,The Corruptor,"Action Crime Mystery Thriller new york life and death gang war police china town triad Danny is a young cop partnered with Nick, a seasoned but ethically tainted veteran. As the two try to stop a gang war in Chinatown, Danny relies on Nick but grows increasingly uncomfortable with the way Nick gets things done. New Line Cinema Illusion Entertainment Group United States of America 广州话 / 廣州話 1999.0 3.0 12.0 Detective Danny Wallace Mark Wahlberg Lieutenant Nick Chen Chow Yun-fat Bobby Vu Byron Mann Benny Wong Kim Chan Henry Lee Ric Young James Foley"
103731,Mud,Drama river snake arkansas fugitive river boat Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi. FilmNation Entertainment Everest Entertainment United States of America English 2013.0 5.0 1.0 Mud Matthew McConaughey Ellis Tye Sheridan Neckbone Jacob Lofland Tom Blankenship Sam Shepard Juniper Reese Witherspoon Jeff Nichols
10090,Reno 911!: Miami,Action Adventure Comedy Crime sex terrorist beach nudity police parody attack shootout mockumentary explosion drug A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series. Paramount Pictures Double Feature Films Jersey Films Twentieth Century Fox Film Corporation Comedy Central Films Principato-Young Entertainment High Sierra Carpeting United States of America English 2007.0 2.0 23.0 Chief of Police Lennie Loftin District Attorney Danny DeVito Deputy Travis Junior Ben Garant Deputy James Garcia Carlos Alazraqui Deputy Cherisha Kimball Mary Birdsong Ben Garant
164558,One Direction: This Is Us,"Documentary Music concert Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road. Columbia Pictures Sony Pictures United States of America Português 2013.0 8.0 28.0 Himself Harry Styles Himself Niall Horan Himself Zayn Malik Himself Louis Tomlinson Himself Liam Payne Morgan Spurlock"
19905,"The Goods: Live Hard, Sell Hard","Comedy duringcreditsstinger Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers. Paramount Vantage Kevin Messick Productions Gary Sanchez Productions United States of America English 2009.0 8.0 14.0 Don Ready Jeremy Piven Jibby Newsome Ving Rhames Ben Selleck James Brolin Brent Gage David Koechner Babs Merrick Kathryn Hahn Neal Brennan"
17710,Hey Arnold! The Movie,"Animation Family When a powerful developer named Mr. Scheck wants to knock down all the stores and houses in Arnold's neighborhood to build a huge ""mall-plex"", it looks likes the neighborhood is doomed to disappear. But with the help of a superhero and a mysterious deep-voiced stranger, Arnold and Gerald will need to recover a crucial document in order to save their beloved neighborhood. Paramount Pictures Nickelodeon Movies Nickelodeon Animation Studios Paramount Animation Snee-Oosh Productions United States of America English 2002.0 6.0 28.0 Arnold Spencer Klein Helga Geraldine Pataki Francesca Smith Gerald Martin Johanssen Jamil Walker Smith Grandpa 'Steely' Phil / Nick Vermicelli Dan Castellaneta Grandma Gertie 'Pookie' / Mayor Dixie / Red Tress MacNeille Tuck Tucker"
75900,My Week with Marilyn,"Drama based on novel biography historical figure marilyn monroe Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress. BBC Films The Weinstein Company UK Film Council Lip Sync Post Trademark Films United Kingdom English 2011.0 10.0 17.0 Marilyn Monroe Michelle Williams Colin Clark Eddie Redmayne Sir Laurence Olivier Kenneth Branagh Vivien Leigh Julia Ormond Sybil Thorndike Judi Dench Simon Curtis"
9515,The Matador,"Action Comedy Crime Drama Thriller mexico city midlife crisis cocktail independent film stranger hit man The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it. Miramax Films Germany United States of America English 2005.0 5.0 12.0 Julian Noble Pierce Brosnan Danny Wright Greg Kinnear Carolyn 'Bean' Wright Hope Davis Genevive Portia Dawson Phil Garrison Adam Scott Richard Shepard"
27322,Love Jones,"Comedy Drama Romance sex ex-boyfriend independent film african american Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion. New Line Cinema Addis Wechsler Pictures United States of America English 1997.0 3.0 14.0 Darius Lovehall Larenz Tate Nina Mosley Nia Long Savon Garrison Isaiah Washington Hollywood Bill Bellamy Josie Nichols Lisa Nicole Carson Theodore Witcher"
328425,The Gift,"Thriller Mystery detective stalker gift bully psychological thriller A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin. Blumhouse Productions Blue-Tongue Films Huayi Brothers Media STX Entertainment Ahimsa Films United States of America English 2015.0 7.0 30.0 Simon Callem Jason Bateman Robyn Callem Rebecca Hall Gordo Mosley Joel Edgerton Lucy Allison Tolman Kevin 'KK' Keelor Tim Griffin Joel Edgerton"
14120,End of the Spear,"Adventure Drama drama ""End of the Spear"" is the story of Mincayani, a Waodani tribesman from the jungles of Ecuador. When five young missionaries, among them Jim Elliot and Nate Saint, are speared to death by the Waodani in 1956, a series of events unfold to change the lives of not only the slain missionaries' families, but also Mincayani and his people Bearing Fruit Entertainment every tribe entertainment United States of America English 2005.0 12.0 2.0 Mincayani Louie Leonardo Nate Saint / Steve Saint / Narrator Chad Allen Kimo Jack Guzman Young Steve Saint Chase Ellison Barbara Youderian Sylvia Jefferies Jim Hanon"
10050,Get Over It,"Comedy Romance theatre play theatre group high school falling in love When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison, he soon begins to lose it. But with the help of his best friend Felix's sister Kelly, he follows his ex into the school's spring musical. Thus ensues a love triangle loosely based upon Shakespeare's ""A Midsummer Night's Dream"", where Berke is only to find himself getting over Allison and beginning to fall for Kelly. Miramax United States of America English 2001.0 3.0 8.0 Kelly Woods Kirsten Dunst Berke Landers Ben Foster Allison McAllister Melissa Sagemiller Felix Woods Colin Hanks Maggie Zoe Saldana Tommy O'Haver"
1542,Office Space,Comedy Crime suburbia downsizing software engineer burnout dallas texas beach resort coworker relationship laziness duringcreditsstinger business rivalry Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money. Twentieth Century Fox Film Corporation Cubicle Inc. United States of America English 1999.0 2.0 19.0 Peter Gibbons Ron Livingston Joanna Jennifer Aniston Michael Bolton David Herman Samir Nagheenanajar Ajay Naidu Lawrence Diedrich Bader Mike Judge
10490,Drop Dead Gorgeous,"Comedy minnesota mother role beauty contest girl from the province hicktown evil mother mother daughter relationship envy pretty woman mocumentary In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight. New Line Cinema Capella International KC Medien AG United States of America English 1999.0 7.0 23.0 Amber Atkins Kirsten Dunst Annette Atkins Ellen Barkin Rebecca Ann ""Becky"" Leeman Denise Richards Leslie Miller Amy Adams Gladys Leeman Kirstie Alley Michael Patrick Jann"
87093,Big Eyes,"Drama wife husband relationship artist court case The story of the awakening of the painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s. The Weinstein Company Silverwood Films Electric City Entertainment Tim Burton Productions Canada United States of America Italiano 2014.0 12.0 24.0 Margaret Keane Amy Adams Walter Keane Christoph Waltz DeeAnn Krysten Ritter Dick Nolan Danny Huston Ruben Jason Schwartzman Tim Burton"
10029,Very Bad Things,"Comedy Crime Thriller prostitute hotel cocaine nudity psychopath stag night friends murder independent film marijuana blood wedding las vegas violence death accident Kyle Fisher has one last night to celebrate life as a single man before marrying Laura, so he sets out to Vegas with four of his best buddies. But a drug and alcohol filled night on the town with a stripper who goes all the way, turns into a cold night in the desert with shovels when the stripper goes all the way into a body bag after dying in their bathroom. And that's just the first of the bodies to pile up before Kyle can walk down the aisle... Initial Entertainment Group (IEG) Interscope Communications VBT Productions Ballpark Productions Partnership United States of America English 1998.0 9.0 11.0 Kyle Fisher Jon Favreau Charles Moore Leland Orser Laura Garrety Cameron Diaz Robert Boyd Christian Slater Michael Berkow Jeremy Piven Peter Berg"
9893,Sleepover,"Comedy Family high school scavenger hunt teenage crush slumber party teenager teen comedy As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs! United States of America Português 2004.0 7.0 9.0 Julie Corky Alexa PenaVega Hannah Mika Boorem Gabby Corky Jane Lynch Stacie Sara Paxton Liz Daniels Brie Larson Joe Nussbaum"
11507,Body Double,"Crime Mystery Horror Thriller female nudity pornography claustrophobia nudity witness police movie in movie murder neighbor los angeles peeping tom porn actress struggling actor voyeurism actor After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide. Columbia Pictures Corporation Delphi II Productions United States of America English 1984.0 10.0 25.0 Jake Scully Craig Wasson Holly Body Melanie Griffith Sam Bouchard Gregg Henry Gloria Revelle Deborah Shelton Det. Jim McLean Guy Boyd Brian De Palma"
37931,MacGruber,"Action Adventure Comedy aftercreditsstinger duringcreditsstinger Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC. Relativity Media United States of America English 2010.0 5.0 21.0 MacGruber Will Forte Vicki St. Elmo Kristen Wiig Dieter Von Cunth Val Kilmer Lt. Dixon Piper Ryan Phillippe Casey Maya Rudolph Jorma Taccone"
3472,Dirty Pretty Things,"Crime Drama Thriller london england prostitute hotel night watchman illegal immigration immigration law transplanted organ turk delinquency An urban hotel in London is a gathering and flash point for legal and illegal immigrants attempting to cobble together their lives in a new country. The immigrants include Senay, a Turkish woman, and a Nigerian doctor named Okwe who is working as a night porter at the hotel. The pair discover the hotel is a front for all sorts of clandestine activities. Their only wish is to avoid possible deportation. Okwe becomes more entangled in the goings on when he is called to fix a toilet in one of the rooms. He discovers the plumbing has been clogged by a human heart. Miramax Films BBC Films Celador Productions Jonescompany Productions United Kingdom Français 2002.0 9.0 5.0 Okwe Chiwetel Ejiofor Senay Audrey Tautou Sneaky / Juan Sergi López Guo Yi Benedict Wong Juliette Sophie Okonedo Stephen Frears"
87818,Movie 43,"Comedy slapstick ensemble cast duringcreditsstinger woman director laxative The film is composed of multiple comedy shorts presented through an overarching segment titled ""The Pitch"", in which Charlie Wessler, a mad screenwriter, is attempting to pitch a script to film executive Griffin Schraeder. After revealing several of the stories in his script, Wessler becomes agitated when Schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making Schraeder consult his manager, Bob Mone, to purchase the film. Greenestreet Films Relativity Media Virgin Produced Wessler Entertainment Witness Protection Films United States of America English 2013.0 1.0 1.0 Vanessa (segment ""The Proposition"") Anna Faris Veronica (segment ""Veronica"") Emma Stone Emily (segment ""Truth or Dare"") Halle Berry Beth (segment ""The Catch"") Kate Winslet Davis (segment ""The Catch"") Hugh Jackman Griffin Dunne Peter Farrelly Elizabeth Banks James Gunn Steven Brill Brett Ratner Steve Carr Rusty Cundieff James Duffy Patrik Forsberg Jonathan van Tulleken Will Graham"
13160,Over Her Dead Body,"Comedy diary romantic comedy death of lover spirit death by accident psychic moving on After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship. The Safran Company Gold Circle Films Dead Fiancée Productions United States of America English 2008.0 2.0 1.0 Kate Eva Longoria Dan Jason Biggs Ashley Lake Bell Henry Paul Rudd Chloe Lindsay Sloane Jeff Lowell"
88005,Seeking a Friend for the End of the World,"Comedy Drama Romance Science Fiction asteroid road trip end of the world woman director As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan. Mandate Pictures Indian Paintbrush Anonymous Content Focus Features United States of America English 2012.0 6.0 22.0 Dodge Petersen Steve Carell Penelope 'Penny' Lockhart Keira Knightley Diane Connie Britton Owen Adam Brody Warren Rob Corddry Lorene Scafaria"
52067,Cedar Rapids,Comedy hotel infidelity one-night stand friendship swimming pool drinking naive duringcreditsstinger A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers. Ad Hominem Enterprises United States of America English 2011.0 2.0 11.0 Joan Ostrowski-Fox Anne Heche Tim Lippe Ed Helms Macy Vanderhei Sigourney Weaver Dean Ziegler John C. Reilly Gary Rob Corddry Miguel Arteta
73,American History X,"Drama usa neo-nazi prison skinhead brother brother relationship rape fascism brother basketball jail school swastika los angeles family hate neo nazism xenophobia interracial friendship nazism prison rape Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did. New Line Cinema The Turman-Morrissey Company Savoy Pictures United States of America English 1998.0 10.0 30.0 Derek Vinyard Edward Norton Danny Vinyard Edward Furlong Doris Vinyard Beverly D'Angelo Dr. Bob Sweeney Avery Brooks Davina Vinyard Jennifer Lien Tony Kaye"
134597,The Collection,"Horror Thriller mercenary party sequel gore escape serial killer masked killer trap Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena. Fortress Features LD Entertainment United States of America English 2012.0 9.0 21.0 Arkin Josh Stewart Mr. Peters Christopher McDonald Elena Emma Fitzpatrick Lucello Lee Tergesen Abby Erin Way Marcus Dunstan"
24034,Teacher's Pet,"Animation Drama Family Music Spot (Lane) is a dog who can talk and read. Posing as a human, he sneaks into school with his master Leonard (Flemming). Educational adventures ensue Walt Disney Pictures Walt Disney Television Animation United States of America English 2004.0 1.0 16.0 Spot Helperman / Scott Leadready II / Scott Manly-Manning (voice) Nathan Lane Dr. Ivan Krank (voice) Kelsey Grammer Leonard Amadeus Helperman (voice) Shaun Fleming Mrs. Mary Lou Moira Angela Darling Helperman (voice) Debra Jo Rupp Mr. Jolly (voice) David Ogden Stiers Timothy Bjorklund"
14283,The Red Violin,"Drama Thriller Mystery Music Romance auction violin Spans 300 years in the life of one famed musical instrument that winds up in present-day Montreal on the auction block. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin derives its unusual color from the human blood mixed into the finish. With this legacy, the violin travels to Austria, England, China, and Canada, leaving both beauty and tragedy in its wake. Rhombus Media Channel Four Films Canada Italy United Kingdom English 1998.0 9.0 10.0 Nicolo Bussotti (Cremona) Carlo Cecchi Anna Bussotti (Cremona) Irene Grazioli Cesca (Cremona) Anita Laurenzi Apprentice (Cremona) Tommaso Puntelli Boy (Cremona) Samuele Amighetti François Girard"
404,The Straight Story,"Drama brother brother relationship mississippi wisconsin lawnmower iowa biography based on true story independent film family relationships family road movie ""The Straight Story"" chronicles a trip made by 73-year-old Alvin Straight from Laurens, Iowa, to Mt. Zion, Wisconsin, in 1994 while riding a lawn mower. The man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother Lyle. Walt Disney Pictures Channel Four Films Asymmetrical Productions Les Films Alain Sarde The Picture Factory StudioCanal Canal+ CiBy 2000 The Straight Story, Inc United States of America English 1999.0 10.0 15.0 Alvin Straight Richard Farnsworth Rose Straight Sissy Spacek Dorothy, Straight's Next-Door Neighbor Jane Galloway Heitz Bud Joseph A. Carpenter Sig Donald Wiegert David Lynch"
13201,Deuces Wild,"Action Crime Drama Romance gang new york city drug overdose 1950s New York City. A bad and bloody gang war is about to erupt on the dysfunctional streets of Brooklyn. The Deuces at war with the vicious Vipers. Scott Kalvert directs this tale of lust, drugs, mayhem and madness during one hot summer on the streets of New York. United Artists Germany United States of America English 2002.0 5.0 3.0 Leon Stephen Dorff Annie Fairuza Balk Bobby Brad Renfro Marco Norman Reedus Freddie Max Perlich Scott Kalvert"
209403,Bad Words,"Comedy competition satire spelling bee estranged father unlikely friendship anger issues A misanthropic man sets out to exact revenge on his estranged father, by finding a loophole and attempting to win the National Spelling Bee as an adult. Figuring it would destroy his father, and everything he's worked so hard for as head of the Spelling Bee Championship Organization, Guy Trilby (Jason Bateman) eventually discovers winning isn't necessary for revenge, and that friendship is a blessing not a curse. Darko Entertainment Aggregate Film United States of America English 2013.0 9.0 6.0 Guy Trilby Jason Bateman Jenny Widgeon Kathryn Hahn Chaitainya Rohan Chand Dr. Bowman Philip Baker Hall Dr. Bernice Deagan Allison Janney Jason Bateman"
7942,"Run, Fatboy, Run","Comedy Romance father son relationship new love fiancé training rent jogging marathon wedding pregnancy Five years after jilting his pregnant fiancée on their wedding day, out-of-shape Dennis decides to run a marathon to win her back. Entertainment Films Material Entertainment Beech Hill Films United Kingdom English 2007.0 9.0 6.0 Dennis Simon Pegg Libby Thandie Newton Whit Hank Azaria Gordon Dylan Moran Mr. Goshdashtidar Harish Patel David Schwimmer"
73247,Heartbeeps,Comedy Romance Family servant future chase lovers outlaw robot Heartbeeps stars Andy Kaufman and Bernadette Peters as domestic robots who fall in love and run off together. Universal Pictures United States of America English 1981.0 12.0 18.0 Val Andy Kaufman Aqua Bernadette Peters Charlie Randy Quaid Max Kenneth McMillan Susan Melanie Mayron Allan Arkush
253331,Black or White,"Drama grieving widower widower A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life. Treehouse Pictures United States of America English 2014.0 9.0 6.0 Elliot Anderson Kevin Costner Eloise Anderson Jillian Estell Carol Jennifer Ehle Fay Gillian Jacobs Rowena Jeffers Octavia Spencer Mike Binder"
34043,On the Line,Comedy Family Romance 'N Sync heartthrobs Lance Bass and Joey Fatone stretch their thespian muscles in their acting debut. A young man (Bass) is smitten with a girl (Emmanuelle Chriqui) he meets on a subway train and spends the rest of the movie trying to reunite with her. The man's best friend (Fatone) helps him in his quest by wallpapering Chicago with posters and signs that soon become the talk of the town. Miramax Films Tapestry Films A Happy Place United States of America English 2001.0 10.0 26.0 Kevin Gibbons Lance Bass Rod Joey Fatone Abbey Emmanuelle Chriqui Randy Francis James Bulliard Himself Al Green Eric Bross
9952,Rescue Dawn,Adventure Drama War war crimes violence laotian soldier pipe smoking rice paddy letter from home ant's nest net fishing dragging someone A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War. Metro-Goldwyn-Mayer (MGM) United States of America English 2006.0 9.0 9.0 Dieter Dengler Christian Bale Duane Steve Zahn Admiral Marshall Bell Spook Toby Huss Norman Pat Healy Werner Herzog
256924,Danny Collins,Comedy Drama Music rock star middle age An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon. Big Indie Pictures ShivHans Pictures United States of America English 2015.0 3.0 19.0 Danny Collins Al Pacino Mary Sinclair Annette Bening Samantha Leigh Donnelly Jennifer Garner Tom Donnelly Bobby Cannavale Frank Grubman Christopher Plummer Dan Fogelman
82532,"Jeff, Who Lives at Home","Drama Comedy slacker basement destiny glue stoner wrong number mumblecore Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife. Indian Paintbrush United States of America English 2011.0 9.0 13.0 Jeff Jason Segel Pat Ed Helms Sharon Susan Sarandon Linda Judy Greer Carol Rae Dawn Chong Jay Duplass Mark Duplass"
41110,I Am Love,"Drama Romance adultery restaurant textile industry male friendship bourgeoisie food chef high society Emma left Russia to live with her husband in Italy. Now a member of a powerful industrial family, she is the respected mother of three, but feels unfulfilled. One day, Antonio, a talented chef and her son's friend, makes her senses kindle. Rai Cinema Italy English 2009.0 9.0 5.0 Emma Recchi Tilda Swinton Edoardo Recchi Junior Flavio Parenti Antonio Biscaglia Edoardo Gabbriellini Elisabetta Recchi Alba Rohrwacher Edoardo Recchi Senior Gabriele Ferzetti Luca Guadagnino"
134371,Atlas Shrugged Part II,"Drama Science Fiction Mystery ayn rand The global economy is on the brink of collapse. Brilliant creators, from artists to industrialists, continue to mysteriously disappear. Unemployment has risen to 24%. Gas is now $42 per gallon.  Dagny Taggart, Vice President in Charge of Operations for Taggart Transcontinental, has discovered what may very well be the answer to the mounting energy crisis - found abandoned amongst ruins, a miraculous motor that could seemingly power the World.  But, the motor is dead... there is no one left to decipher its secret... and, someone is watching.  It’s a race against the clock to find the inventor and stop the destroyer before the motor of the World is stopped for good.  A motor that would power the World. A World whose motor would be stopped.  Who is John Galt? Cinema Vehicle Services Atlas 2 Productions United States of America English 2012.0 10.0 12.0 Dagny Taggart Samantha Mathis Henry Rearden Jason Beghe Francisco d'Anconia Esai Morales James Taggart Patrick Fabian Lillian Rearden Kim Rhodes John Putch"
2088,Romeo Is Bleeding,Action Crime Drama Thriller police operation sex addiction police mafia boss suspense bad cop hitwoman A corrupt cop gets in over his head when he tries to assassinate a beautiful Russian hit-woman. Working Title Films Polygram Filmed Entertainment Hilary Henkin United Kingdom United States of America English 1993.0 9.0 13.0 Jack Grimaldi Gary Oldman Mona Demarkov Lena Olin Natalie Grimaldi Annabella Sciorra Sheri Juliette Lewis Don Falcone Roy Scheider Peter Medak
10388,The Limey,"Action Crime Drama Mystery Thriller prison release from prison suitcase record producer investigation daughter loss revenge stakeout ex-con warehouse hired killer narcotics motel room neo-noir 1960s The Limey follows Wilson (Terence Stamp), a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine (Peter Fonda) and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own. Artisan Entertainment United States of America English 1999.0 5.0 15.0 Wilson Terence Stamp Elaine Lesley Ann Warren Eduardo Roel Luis Guzmán Jim Avery Barry Newman Uncle John Joe Dallesandro Steven Soderbergh"
1640,Crash,"Drama race politics daughter installer police fall car crash racism los angeles bigotry social services collision Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption. Blackfriars Bridge Films Yari Film Group Bob Yari Productions ApolloProScreen Filmproduktion Bull's Eye Entertainment DEJ Productions Harris Company Germany United States of America English 2004.0 1.0 13.0 Jean Cabot Sandra Bullock Det. Graham Waters Don Cheadle Officer John Ryan Matt Dillon Daniel Michael Peña Ria Jennifer Esposito Paul Haggis"
25520,The House of Mirth,"Drama Romance A woman risks losing her chance of happiness with the only man she has ever loved. Granada Film Productions Arts Council of England Diaphana Films The Glasgow Film Fund National Lottery Showtime Networks Filmfour Scottish Arts Council, The Three Rivers Production Progres Film Distribution Kinowelt Median United Kingdom France Germany United States of America English 2000.0 9.0 23.0 Lily Bart Gillian Anderson Augustus 'Gus' Trenor Dan Aykroyd Mrs. Julia Peniston, Lily's Aunt Eleanor Bron George Dorset Terry Kinney Sim Rosedale Anthony LaPaglia Terence Davies"
27342,Malone,"Action Thriller cia assassin Erstwhile C.I.A. assassin Richard Malone hopes for a tranquil retirement in the placid Pacific Northwest, but what he gets is a rumble with a right-wing extremist plotting a secret revolution. Adapted from the novel ""Shotgun,"" by William Wingate. Orion Pictures United States of America English 1987.0 5.0 1.0 Richard Malone Burt Reynolds Charles Delaney Cliff Robertson Hawkins Kenneth McMillan Jo Barlow Cynthia Gibb Paul Barlow Scott Wilson Harley Cokeliss"
